TS_Machine,bvp
1555570989.39245,19.69674
1555570989.40807,17.37246
1555570989.4237,15.06598
1555570989.43933,13.02609
1555570989.45495,11.55764
1555570989.47058,10.86389
1555570989.4862,10.97819
1555570989.50183,11.72609
1555570989.51745,12.84859
1555570989.53308,14.06234
1555570989.54871,15.15147
1555570989.56433,15.96834
1555570989.57996,16.39576
1555570989.59558,16.31297
1555570989.61121,15.59965
1555570989.62683,14.18267
1555570989.64246,12.06614
1555570989.65809,9.392606
1555570989.67371,6.39891
1555570989.68934,3.3834
1555570989.70496,0.6341534
1555570989.72059,-1.665366
1555570989.73621,-3.487456
1555570989.75184,-4.97705
1555570989.76747,-6.405743
1555570989.78309,-8.070236
1555570989.79872,-10.1805
1555570989.81434,-12.83078
1555570989.82997,-15.97852
1555570989.84559,-19.48427
1555570989.86122,-23.1184
1555570989.87685,-26.55142
1555570989.89247,-29.35446
1555570989.9081,-31.01151
1555570989.92372,-31.06361
1555570989.93935,-29.23726
1555570989.95497,-25.58434
1555570989.9706,-20.45256
1555570989.98623,-14.36917
1555570990.00185,-7.867786
1555570990.01748,-1.359587
1555570990.0331,4.82696
1555570990.04873,10.42438
1555570990.06435,15.11034
1555570990.07998,18.55473
1555570990.09561,20.50354
1555570990.11123,20.92248
1555570990.12686,20.05987
1555570990.14248,18.35899
1555570990.15811,16.36151
1555570990.17373,14.5136
1555570990.18936,13.08479
1555570990.20499,12.14356
1555570990.22061,11.62543
1555570990.23624,11.42843
1555570990.25186,11.44363
1555570990.26749,11.60269
1555570990.28311,11.7837
1555570990.29874,11.83399
1555570990.31437,11.56555
1555570990.32999,10.8557
1555570990.34562,9.685884
1555570990.36124,8.186836
1555570990.37687,6.563128
1555570990.39249,4.940079
1555570990.40812,3.331001
1555570990.42375,1.624973
1555570990.43937,-0.2747803
1555570990.455,-2.36533
1555570990.47062,-4.474895
1555570990.48625,-6.395641
1555570990.50187,-8.001904
1555570990.5175,-9.359707
1555570990.53313,-10.7051
1555570990.54875,-12.30399
1555570990.56438,-14.3322
1555570990.58,-16.79443
1555570990.59563,-19.57772
1555570990.61125,-22.45597
1555570990.62688,-25.14257
1555570990.64251,-27.29667
1555570990.65813,-28.53676
1555570990.67376,-28.49638
1555570990.68938,-26.92039
1555570990.70501,-23.7608
1555570990.72063,-19.18515
1555570990.73626,-13.59146
1555570990.75189,-7.468735
1555570990.76751,-1.335922
1555570990.78314,4.353889
1555570990.79876,9.238407
1555570990.81439,13.07428
1555570990.83001,15.78149
1555570990.84564,17.41442
1555570990.86127,18.16804
1555570990.87689,18.27765
1555570990.89252,17.9671
1555570990.90814,17.38916
1555570990.92377,16.6496
1555570990.93939,15.81115
1555570990.95502,14.92142
1555570990.97065,14.02088
1555570990.98627,13.16739
1555570991.0019,12.41977
1555570991.01752,11.82904
1555570991.03315,11.41467
1555570991.04877,11.18012
1555570991.0644,11.07236
1555570991.08003,11.00562
1555570991.09565,10.88282
1555570991.11128,10.59241
1555570991.1269,10.01622
1555570991.14253,9.048988
1555570991.15815,7.602058
1555570991.17378,5.657314
1555570991.18941,3.312782
1555570991.20503,0.7503929
1555570991.22066,-1.806641
1555570991.23628,-4.174171
1555570991.25191,-6.298683
1555570991.26753,-8.237488
1555570991.28316,-10.11631
1555570991.29879,-12.07932
1555570991.31441,-14.2306
1555570991.33004,-16.64744
1555570991.34566,-19.39449
1555570991.36129,-22.49313
1555570991.37692,-25.86474
1555570991.39254,-29.25966
1555570991.40817,-32.25608
1555570991.42379,-34.31288
1555570991.43942,-34.91912
1555570991.45504,-33.75937
1555570991.47067,-30.7956
1555570991.4863,-26.25891
1555570991.50192,-20.57164
1555570991.51755,-14.24009
1555570991.53317,-7.755436
1555570991.5488,-1.541893
1555570991.56442,4.066254
1555570991.58005,8.821499
1555570991.59568,12.55968
1555570991.6113,15.21283
1555570991.62693,16.81409
1555570991.64255,17.49297
1555570991.65818,17.47512
1555570991.6738,17.03765
1555570991.68943,16.43808
1555570991.70506,15.88951
1555570991.72068,15.45409
1555570991.73631,15.10936
1555570991.75193,14.7624
1555570991.76756,14.32214
1555570991.78318,13.79314
1555570991.79881,13.25003
1555570991.81444,12.81058
1555570991.83006,12.55947
1555570991.84569,12.50457
1555570991.86131,12.53436
1555570991.87694,12.51685
1555570991.89256,12.2999
1555570991.90819,11.79797
1555570991.92382,11.00333
1555570991.93944,10.00007
1555570991.95507,8.882736
1555570991.97069,7.745068
1555570991.98632,6.625267
1555570992.00194,5.45665
1555570992.01757,4.126602
1555570992.0332,2.487465
1555570992.04882,0.4304352
1555570992.06445,-2.104729
1555570992.08007,-5.086697
1555570992.0957,-8.385044
1555570992.11132,-11.82904
1555570992.12695,-15.19687
1555570992.14258,-18.29943
1555570992.1582,-20.96513
1555570992.17383,-23.1053
1555570992.18945,-24.63949
1555570992.20508,-25.4968
1555570992.2207,-25.56902
1555570992.23633,-24.694
1555570992.25196,-22.70583
1555570992.26758,-19.52525
1555570992.28321,-15.25661
1555570992.29883,-10.22485
1555570992.31446,-4.963249
1555570992.33008,-0.05839539
1555570992.34571,4.026215
1555570992.36134,7.070053
1555570992.37696,9.107437
1555570992.39259,10.34953
1555570992.40821,11.05643
1555570992.42384,11.40407
1555570992.43946,11.48499
1555570992.45509,11.31287
1555570992.47072,10.94511
1555570992.48634,10.51569
1555570992.50197,10.21481
1555570992.51759,10.19547
1555570992.53322,10.51416
1555570992.54884,11.06806
1555570992.56447,11.66695
1555570992.5801,12.13821
1555570992.59572,12.38736
1555570992.61135,12.44083
1555570992.62697,12.36546
1555570992.6426,12.19186
1555570992.65822,11.88219
1555570992.67385,11.35754
1555570992.68948,10.54642
1555570992.7051,9.43689
1555570992.72073,8.086578
1555570992.73635,6.556053
1555570992.75198,4.846527
1555570992.7676,2.902306
1555570992.78323,0.6521912
1555570992.79886,-1.920403
1555570992.81448,-4.710091
1555570992.83011,-7.544968
1555570992.84573,-10.23904
1555570992.86136,-12.6939
1555570992.87698,-14.96291
1555570992.89261,-17.20126
1555570992.90824,-19.57294
1555570992.92386,-22.16269
1555570992.93949,-24.88612
1555570992.95511,-27.51707
1555570992.97074,-29.72785
1555570992.98636,-31.16944
1555570993.00199,-31.54276
1555570993.01762,-30.61306
1555570993.03324,-28.25603
1555570993.04887,-24.50827
1555570993.06449,-19.57948
1555570993.08012,-13.85852
1555570993.09574,-7.856056
1555570993.11137,-2.09948
1555570993.127,2.996826
1555570993.14262,7.206871
1555570993.15825,10.49231
1555570993.17387,12.94801
1555570993.1895,14.66831
1555570993.20512,15.68988
1555570993.22075,15.99675
1555570993.23638,15.60458
1555570993.252,14.63132
1555570993.26763,13.36936
1555570993.28325,12.14104
1555570993.29888,11.25433
1555570993.3145,10.8233
1555570993.33013,10.82262
1555570993.34576,11.0934
1555570993.36138,11.46403
1555570993.37701,11.83407
1555570993.39263,12.13358
1555570993.40826,12.26907
1555570993.42388,12.10785
1555570993.43951,11.5318
1555570993.45514,10.51824
1555570993.47076,9.235634
1555570993.48639,7.974983
1555570993.50201,7.018211
1555570993.51764,6.433182
1555570993.53327,6.035324
1555570993.54889,5.458427
1555570993.56452,4.361443
1555570993.58014,2.602928
1555570993.59577,0.3265839
1555570993.61139,-2.16996
1555570993.62702,-4.5998
1555570993.64265,-6.850685
1555570993.65827,-8.984482
1555570993.6739,-11.17355
1555570993.68952,-13.55553
1555570993.70515,-16.15077
1555570993.72077,-18.85001
1555570993.7364,-21.49324
1555570993.75203,-23.92229
1555570993.76765,-25.98088
1555570993.78328,-27.52758
1555570993.7989,-28.36492
1555570993.81453,-28.27135
1555570993.83015,-27.0117
1555570993.84578,-24.44348
1555570993.86141,-20.56789
1555570993.87703,-15.59404
1555570993.89266,-9.933136
1555570993.90828,-4.142967
1555570993.92391,1.189949
1555570993.93953,5.613121
1555570993.95516,8.899788
1555570993.97079,11.09148
1555570993.98641,12.43514
1555570994.00204,13.23505
1555570994.01766,13.73917
1555570994.03329,14.05326
1555570994.04891,14.17965
1555570994.06454,14.10423
1555570994.08017,13.84794
1555570994.09579,13.50791
1555570994.11142,13.19608
1555570994.12704,12.96684
1555570994.14267,12.78962
1555570994.15829,12.60915
1555570994.17392,12.37964
1555570994.18955,12.12964
1555570994.20517,11.89587
1555570994.2208,11.73466
1555570994.23642,11.62119
1555570994.25205,11.44138
1555570994.26767,11.05098
1555570994.2833,10.29655
1555570994.29893,9.094521
1555570994.31455,7.43248
1555570994.33018,5.39183
1555570994.3458,3.094002
1555570994.36143,0.7102585
1555570994.37705,-1.61335
1555570994.39268,-3.797531
1555570994.40831,-5.844879
1555570994.42393,-7.843872
1555570994.43956,-9.913719
1555570994.45518,-12.15324
1555570994.47081,-14.59814
1555570994.48643,-17.22375
1555570994.50206,-19.96808
1555570994.51769,-22.71504
1555570994.53331,-25.27597
1555570994.54894,-27.36254
1555570994.56456,-28.60354
1555570994.58019,-28.5969
1555570994.59581,-27.051
1555570994.61144,-23.88956
1555570994.62707,-19.33828
1555570994.64269,-13.87067
1555570994.65832,-8.089821
1555570994.67394,-2.540077
1555570994.68957,2.403271
1555570994.70519,6.559715
1555570994.72082,9.94276
1555570994.73645,12.64176
1555570994.75207,14.72413
1555570994.7677,16.2216
1555570994.78332,17.12229
1555570994.79895,17.39192
1555570994.81457,17.05943
1555570994.8302,16.23701
1555570994.84583,15.11024
1555570994.86145,13.92644
1555570994.87708,12.92649
1555570994.8927,12.25924
1555570994.90833,11.99128
1555570994.92395,12.05766
1555570994.93958,12.3421
1555570994.95521,12.71344
1555570994.97083,13.01751
1555570994.98646,13.12874
1555570995.00208,12.94241
1555570995.01771,12.38699
1555570995.03333,11.46598
1555570995.04896,10.27923
1555570995.06459,8.975983
1555570995.08021,7.669586
1555570995.09584,6.369518
1555570995.11146,4.970539
1555570995.12709,3.325977
1555570995.14271,1.368038
1555570995.15834,-0.8263931
1555570995.17397,-3.066769
1555570995.18959,-5.159447
1555570995.20522,-7.038433
1555570995.22084,-8.777561
1555570995.23647,-10.56432
1555570995.25209,-12.56788
1555570995.26772,-14.86025
1555570995.28335,-17.41128
1555570995.29897,-20.10361
1555570995.3146,-22.78109
1555570995.33022,-25.23987
1555570995.34585,-27.2266
1555570995.36147,-28.38074
1555570995.3771,-28.3336
1555570995.39273,-26.76677
1555570995.40835,-23.57841
1555570995.42398,-18.91896
1555570995.4396,-13.19118
1555570995.45523,-6.94632
1555570995.47085,-0.8107834
1555570995.48648,4.649643
1555570995.50211,9.048283
1555570995.51773,12.21009
1555570995.53336,14.19243
1555570995.54898,15.20271
1555570995.56461,15.51728
1555570995.58023,15.36616
1555570995.59586,14.90991
1555570995.61149,14.23088
1555570995.62711,13.40528
1555570995.64274,12.53324
1555570995.65836,11.7318
1555570995.67399,11.11261
1555570995.68961,10.73395
1555570995.70524,10.60255
1555570995.72087,10.675
1555570995.73649,10.88725
1555570995.75212,11.16394
1555570995.76774,11.42958
1555570995.78337,11.60723
1555570995.799,11.6134
1555570995.81462,11.3966
1555570995.83025,10.91842
1555570995.84587,10.16449
1555570995.8615,9.123566
1555570995.87712,7.777096
1555570995.89275,6.139416
1555570995.90838,4.27607
1555570995.924,2.306995
1555570995.93963,0.3752022
1555570995.95525,-1.428398
1555570995.97088,-3.102642
1555570995.9865,-4.773846
1555570996.00213,-6.58263
1555570996.01776,-8.59626
1555570996.03338,-10.7533
1555570996.04901,-12.88447
1555570996.06463,-14.8741
1555570996.08026,-16.71815
1555570996.09588,-18.60555
1555570996.11151,-20.73101
1555570996.12714,-23.12353
1555570996.14276,-25.5056
1555570996.15839,-27.32692
1555570996.17401,-27.96593
1555570996.18964,-26.97725
1555570996.20526,-24.2799
1555570996.22089,-20.17286
1555570996.23652,-15.15012
1555570996.25214,-9.729652
1555570996.26777,-4.264359
1555570996.28339,1.073658
1555570996.29902,6.168941
1555570996.31464,10.87794
1555570996.33027,14.95355
1555570996.3459,18.10237
1555570996.36152,20.11762
1555570996.37715,20.94201
1555570996.39277,20.71156
1555570996.4084,19.70475
1555570996.42402,18.24734
1555570996.43965,16.65214
1555570996.45528,15.15004
1555570996.4709,13.8835
1555570996.48653,12.93908
1555570996.50215,12.34375
1555570996.51778,12.10826
1555570996.5334,12.20743
1555570996.54903,12.58422
1555570996.56466,13.08807
1555570996.58028,13.56652
1555570996.59591,13.84124
1555570996.61153,13.81672
1555570996.62716,13.48015
1555570996.64278,12.91074
1555570996.65841,12.19865
1555570996.67404,11.37929
1555570996.68966,10.43252
1555570996.70529,9.2724
1555570996.72091,7.862164
1555570996.73654,6.225021
1555570996.75216,4.451752
1555570996.76779,2.587112
1555570996.78342,0.601757
1555570996.79904,-1.632019
1555570996.81467,-4.219006
1555570996.83029,-7.132252
1555570996.84592,-10.14974
1555570996.86154,-12.94664
1555570996.87717,-15.24036
1555570996.8928,-16.94707
1555570996.90842,-18.22173
1555570996.92405,-19.41157
1555570996.93967,-20.8742
1555570996.9553,-22.86152
1555570996.97092,-25.39851
1555570996.98655,-28.29541
1555570997.00218,-31.16783
1555570997.0178,-33.49797
1555570997.03343,-34.72338
1555570997.04905,-34.37233
1555570997.06468,-32.16354
1555570997.0803,-28.11844
1555570997.09593,-22.57225
1555570997.11156,-16.10327
1555570997.12718,-9.356834
1555570997.14281,-2.902958
1555570997.15843,2.873386
1555570997.17406,7.773209
1555570997.18968,11.77239
1555570997.20531,14.9114
1555570997.22094,17.23632
1555570997.23656,18.78134
1555570997.25219,19.60545
1555570997.26781,19.78187
1555570997.28344,19.47024
1555570997.29906,18.87487
1555570997.31469,18.22045
1555570997.33032,17.63982
1555570997.34594,17.15071
1555570997.36157,16.67047
1555570997.37719,16.10034
1555570997.39282,15.44281
1555570997.40844,14.84009
1555570997.42407,14.50348
1555570997.4397,14.61295
1555570997.45532,15.15508
1555570997.47095,15.91309
1555570997.48657,16.53472
1555570997.5022,16.72049
1555570997.51782,16.3021
1555570997.53345,15.30692
1555570997.54908,13.88313
1555570997.5647,12.19147
1555570997.58033,10.37751
1555570997.59595,8.536362
1555570997.61158,6.741863
1555570997.6272,5.062038
1555570997.64283,3.527668
1555570997.65846,2.10743
1555570997.67408,0.6820869
1555570997.68971,-0.8921928
1555570997.70533,-2.713631
1555570997.72096,-4.798481
1555570997.73658,-7.042557
1555570997.75221,-9.288364
1555570997.76784,-11.37047
1555570997.78346,-13.20282
1555570997.79909,-14.81748
1555570997.81471,-16.34542
1555570997.83034,-17.96775
1555570997.84596,-19.86082
1555570997.86159,-22.14941
1555570997.87722,-24.7942
1555570997.89284,-27.61973
1555570997.90847,-30.28972
1555570997.92409,-32.36353
1555570997.93972,-33.32895
1555570997.95534,-32.71468
1555570997.97097,-30.18108
1555570997.9866,-25.6677
1555570998.00222,-19.46827
1555570998.01785,-12.18866
1555570998.03347,-4.656574
1555570998.0491,2.339176
1555570998.06472,8.24794
1555570998.08035,12.88501
1555570998.09598,16.35653
1555570998.1116,18.90831
1555570998.12723,20.75047
1555570998.14285,21.95916
1555570998.15848,22.51717
1555570998.1741,22.39729
1555570998.18973,21.67087
1555570998.20536,20.49236
1555570998.22098,19.08775
1555570998.23661,17.66482
1555570998.25223,16.37209
1555570998.26786,15.33692
1555570998.28348,14.65054
1555570998.29911,14.38412
1555570998.31474,14.51923
1555570998.33036,14.95467
1555570998.34599,15.47151
1555570998.36161,15.82574
1555570998.37724,15.80115
1555570998.39287,15.32375
1555570998.40849,14.45334
1555570998.42412,13.31983
1555570998.43974,12.08081
1555570998.45537,10.80451
1555570998.47099,9.473377
1555570998.48662,7.996174
1555570998.50225,6.29763
1555570998.51787,4.387451
1555570998.5335,2.380451
1555570998.54912,0.4521065
1555570998.56475,-1.261204
1555570998.58037,-2.717232
1555570998.596,-4.003304
1555570998.61163,-5.292049
1555570998.62725,-6.744446
1555570998.64288,-8.417683
1555570998.6585,-10.27227
1555570998.67413,-12.1853
1555570998.68975,-14.05251
1555570998.70538,-15.83379
1555570998.72101,-17.54105
1555570998.73663,-19.21559
1555570998.75226,-20.91553
1555570998.76788,-22.70567
1555570998.78351,-24.63819
1555570998.79913,-26.74212
1555570998.81476,-28.93499
1555570998.83039,-30.97149
1555570998.84601,-32.43007
1555570998.86164,-32.79903
1555570998.87726,-31.64159
1555570998.89289,-28.73526
1555570998.90851,-24.20049
1555570998.92414,-18.44883
1555570998.93977,-12.06502
